SalesPrice,Sqft,LandSize,Age,Bathrooms,NBHD,GarageSize,NBHD_101,NBHD_102,NBHD_104,NBHD_105
284885,1564,10866,57,3.0,102,264,0,1,0,0
279300,1232,25458,29,3.5,102,0,0,1,0,0
379699,1413,21358,40,3.0,102,360,0,1,0,0
306216,1607,26726,19,3.0,102,264,0,1,0,0
280174,1326,29234,41,2.0,102,360,0,1,0,0
202697,1107,20136,51,2.0,102,384,0,1,0,0
247456,1248,26338,13,2.5,102,264,0,1,0,0
329384,1733,19485,22,3.5,102,0,0,1,0,0
262490,1600,10494,45,3.0,102,0,0,1,0,0
390493,1909,10111,10,2.5,102,0,0,1,0,0
242077,1323,23685,16,3.5,102,360,0,1,0,0
244109,1204,15729,37,3.5,102,360,0,1,0,0
199156,1216,26055,56,3.5,102,264,0,1,0,0
312319,1783,27961,33,2.5,102,264,0,1,0,0
229641,1199,25103,20,3.5,102,384,0,1,0,0
312889,1274,18743,45,2.0,102,360,0,1,0,0
297225,1541,15257,53,2.0,102,264,0,1,0,0
247159,1458,18010,52,2.0,102,360,0,1,0,0
318328,1649,20571,36,3.5,102,384,0,1,0,0
421350,1656,23538,11,2.0,102,264,0,1,0,0
220569,1347,21897,58,3.5,102,484,0,1,0,0
374740,1813,14733,44,2.5,102,484,0,1,0,0
365535,1930,22451,33,3.0,102,0,0,1,0,0
257381,1249,14453,12,3.0,102,484,0,1,0,0
260059,1385,11817,24,2.5,102,360,0,1,0,0
246766,1533,26898,59,3.0,102,384,0,1,0,0
255062,1532,17683,47,3.0,102,0,0,1,0,0
278893,1360,26194,49,3.5,102,360,0,1,0,0
197740,1368,11263,27,2.5,102,360,0,1,0,0
320519,1591,16216,10,3.0,102,484,0,1,0,0
401848,1917,13512,15,2.0,102,484,0,1,0,0
253780,1157,12398,58,3.5,102,360,0,1,0,0
297773,1602,26547,47,2.5,102,360,0,1,0,0
326755,1690,13371,16,3.0,102,384,0,1,0,0
308183,1464,14104,45,3.0,102,384,0,1,0,0
293983,1608,25729,52,2.5,102,360,0,1,0,0
294319,1516,28017,47,2.0,102,0,0,1,0,0
345057,1633,16516,39,2.5,102,360,0,1,0,0
443048,1745,21352,19,2.5,102,360,0,1,0,0
205868,1108,16373,58,3.5,102,384,0,1,0,0
260336,1486,19601,26,2.0,102,264,0,1,0,0
414257,1606,28715,11,2.0,102,360,0,1,0,0
255758,1497,16933,42,2.0,102,264,0,1,0,0
355035,1843,10641,36,3.5,102,484,0,1,0,0
317364,1331,17232,22,2.0,102,484,0,1,0,0
320229,1593,28951,58,3.5,102,360,0,1,0,0
294348,1113,26749,42,3.0,102,264,0,1,0,0
275447,1411,18378,23,2.5,102,360,0,1,0,0
344890,1547,21356,44,3.0,102,384,0,1,0,0
252680,1331,11868,56,2.5,102,484,0,1,0,0
337962,1784,23676,54,2.0,102,0,0,1,0,0
248181,1878,12271,59,2.5,102,384,0,1,0,0
231140,1142,14183,23,2.5,102,360,0,1,0,0
301362,1484,15808,13,2.5,102,360,0,1,0,0
243658,1276,14840,37,2.5,102,384,0,1,0,0
267818,1341,24129,47,3.5,102,264,0,1,0,0
277643,1760,11545,38,2.0,102,360,0,1,0,0
251448,1129,20341,23,2.0,102,0,0,1,0,0
257725,1579,22938,51,3.0,102,384,0,1,0,0
326532,1544,25137,26,3.5,102,384,0,1,0,0
230522,1401,22638,27,2.0,102,484,0,1,0,0
263106,1825,23044,51,3.0,102,384,0,1,0,0
360639,1753,28431,14,3.0,102,384,0,1,0,0
308802,1493,27343,45,3.0,102,264,0,1,0,0
277810,1639,13650,43,3.0,102,0,0,1,0,0
226989,1145,18625,51,3.5,102,264,0,1,0,0
312495,1752,22362,52,2.0,102,484,0,1,0,0
368679,1669,21057,18,2.0,102,384,0,1,0,0
359015,1901,17420,56,3.0,102,384,0,1,0,0
313371,1901,11294,53,3.0,102,360,0,1,0,0
345230,1821,11852,51,3.5,102,384,0,1,0,0
391968,1821,15740,39,3.5,102,264,0,1,0,0
390624,1944,18049,39,3.0,102,384,0,1,0,0
270633,1478,18246,18,2.0,102,484,0,1,0,0
394503,1706,18854,17,3.0,102,360,0,1,0,0
329654,1274,26112,26,3.5,102,0,0,1,0,0
274189,1358,24421,56,2.5,102,264,0,1,0,0
365726,1774,12525,38,3.0,102,360,0,1,0,0
259027,1240,12412,14,3.5,102,264,0,1,0,0
245139,1119,26858,43,2.5,102,264,0,1,0,0
148130,1283,12833,60,3.0,102,0,0,1,0,0
283015,1849,20887,13,3.5,102,360,0,1,0,0
253044,1231,28696,19,2.5,102,264,0,1,0,0
268177,1265,27346,37,3.0,102,360,0,1,0,0
390251,1673,17820,21,3.0,102,384,0,1,0,0
209695,1434,10192,58,2.5,102,360,0,1,0,0
275086,1705,17030,46,3.0,102,484,0,1,0,0
226470,1176,20594,49,3.5,102,360,0,1,0,0
270762,1363,20466,53,3.0,102,264,0,1,0,0
265708,1103,13165,43,3.0,102,384,0,1,0,0
226740,1384,21043,29,2.0,102,360,0,1,0,0
240955,1157,24167,19,3.0,102,264,0,1,0,0
259329,1842,17264,34,3.0,102,384,0,1,0,0
274589,1495,13533,39,3.0,102,360,0,1,0,0
250869,1141,10559,23,3.0,102,360,0,1,0,0
411132,1781,29299,12,2.5,102,360,0,1,0,0
446846,1941,11163,33,3.5,102,384,0,1,0,0
247828,1146,21522,34,2.0,102,264,0,1,0,0
323071,1342,19935,10,2.5,102,264,0,1,0,0
236032,1151,10070,29,2.0,102,264,0,1,0,0
351855,1825,26630,43,2.0,102,384,0,1,0,0
421571,1900,23580,18,2.5,102,360,0,1,0,0
224107,1104,26946,27,2.5,102,0,0,1,0,0
273688,1396,23028,43,3.0,102,360,0,1,0,0
300984,1477,28778,47,3.0,102,384,0,1,0,0
397591,1422,22616,42,3.5,102,484,0,1,0,0
219091,1321,14327,54,2.5,102,360,0,1,0,0
249014,1279,10910,35,2.5,102,384,0,1,0,0
371933,1729,22730,58,3.5,102,484,0,1,0,0
375383,1823,28589,38,3.0,102,264,0,1,0,0
384956,1782,21337,14,3.0,102,360,0,1,0,0
264872,1109,15101,10,2.5,102,484,0,1,0,0
344509,1756,20539,56,3.0,102,264,0,1,0,0
231707,1227,15890,18,2.5,102,264,0,1,0,0
322028,1592,22953,38,2.5,102,484,0,1,0,0
277153,1528,14184,22,2.5,102,0,0,1,0,0
274187,1423,10254,37,3.0,102,360,0,1,0,0
388682,1946,29136,22,3.0,102,360,0,1,0,0
439149,1738,15883,12,2.0,102,264,0,1,0,0
300304,1544,21800,28,2.5,102,264,0,1,0,0
331333,1557,25981,20,3.5,102,484,0,1,0,0
249933,1196,18009,34,2.0,102,0,0,1,0,0
291417,1148,13870,45,3.0,102,484,0,1,0,0
210292,1102,21008,51,2.5,102,484,0,1,0,0
286479,1363,15388,43,3.5,102,384,0,1,0,0
252758,1557,28969,49,2.5,102,0,0,1,0,0
327148,1864,24466,12,3.0,102,484,0,1,0,0
383736,1805,14812,28,2.5,102,360,0,1,0,0
201215,1217,17588,55,2.5,102,264,0,1,0,0
291130,1491,23731,40,3.0,102,360,0,1,0,0
282504,1439,15413,33,2.5,102,0,0,1,0,0
419149,1909,19676,11,3.5,102,0,0,1,0,0
329583,1832,20153,53,3.5,102,384,0,1,0,0
334565,1927,20763,57,3.5,102,264,0,1,0,0
301807,1678,10396,41,2.0,102,384,0,1,0,0
274830,1696,22922,18,2.5,102,264,0,1,0,0
169361,1188,27935,55,2.5,102,0,0,1,0,0
290046,1431,22905,52,3.0,102,384,0,1,0,0
349372,1782,13813,42,3.0,102,0,0,1,0,0
281545,1359,21696,29,2.0,102,0,0,1,0,0
345163,1936,15802,27,2.5,102,0,0,1,0,0
349173,1443,20364,42,3.5,102,360,0,1,0,0
446270,1891,21369,18,3.5,102,384,0,1,0,0
340640,1725,21262,41,3.5,102,0,0,1,0,0
231425,1609,14551,49,2.0,102,484,0,1,0,0
289083,1444,25942,10,3.0,102,0,0,1,0,0
279631,1613,17800,29,3.0,102,384,0,1,0,0
339807,1699,26486,19,3.0,102,384,0,1,0,0
230057,1279,11294,50,3.5,102,360,0,1,0,0
294305,1752,23668,57,2.5,102,484,0,1,0,0
225423,1122,23747,38,3.0,102,484,0,1,0,0
381491,1653,13264,19,3.5,102,264,0,1,0,0
350057,1748,29135,45,2.0,102,0,0,1,0,0
306674,1322,25927,28,2.0,102,484,0,1,0,0
367825,1357,29212,16,2.0,102,264,0,1,0,0
333940,1733,20390,56,2.5,102,360,0,1,0,0
313617,1421,15231,33,3.0,102,484,0,1,0,0
305585,1464,23671,28,2.0,102,360,0,1,0,0
236414,1429,11867,34,2.5,102,264,0,1,0,0
360414,1397,10689,22,3.0,102,384,0,1,0,0
302815,1614,24902,36,3.5,102,484,0,1,0,0
282695,1511,13135,46,2.0,102,264,0,1,0,0
237585,1135,18352,57,3.5,102,484,0,1,0,0
344518,1949,10670,46,2.0,102,360,0,1,0,0
352020,1859,23571,53,2.5,102,360,0,1,0,0
323353,1423,12236,10,3.0,102,484,0,1,0,0
346981,1885,12707,47,2.5,102,360,0,1,0,0
228655,1465,16835,53,2.0,102,360,0,1,0,0
375446,1835,15140,39,2.5,102,360,0,1,0,0
264723,1845,27892,44,2.0,102,360,0,1,0,0
331006,1581,26106,53,3.0,102,384,0,1,0,0
344917,1592,19233,22,2.5,102,484,0,1,0,0
348856,1899,12473,36,3.5,102,360,0,1,0,0
314030,1697,17198,16,2.0,102,360,0,1,0,0
394068,1688,13918,19,3.5,102,360,0,1,0,0
318411,1627,16143,35,2.5,102,264,0,1,0,0
380162,1829,29347,23,3.0,102,360,0,1,0,0
284210,1457,19508,58,2.5,102,384,0,1,0,0
339718,1484,15999,27,3.5,102,384,0,1,0,0
316304,1905,27791,37,3.0,102,0,0,1,0,0
233527,1190,12212,50,2.0,102,0,0,1,0,0
370337,1835,25309,13,2.5,102,0,0,1,0,0
229989,1250,17505,48,3.5,102,0,0,1,0,0
352099,1776,28417,17,3.0,102,484,0,1,0,0
238222,1100,24965,55,3.5,102,484,0,1,0,0
234055,1426,19865,50,2.0,102,360,0,1,0,0
217897,1191,27590,40,3.5,102,484,0,1,0,0
277722,1331,27859,44,2.5,102,360,0,1,0,0
200286,1147,19570,52,2.0,102,484,0,1,0,0
256906,1520,21228,52,2.5,102,0,0,1,0,0
284965,1850,18895,27,2.0,102,0,0,1,0,0
278283,1710,22305,57,2.0,102,0,0,1,0,0
365025,1669,21676,23,2.0,102,384,0,1,0,0
356676,1631,29481,31,2.0,102,484,0,1,0,0
295833,1586,20549,36,2.5,102,360,0,1,0,0
296257,1489,23727,49,3.5,102,360,0,1,0,0
241381,1214,10884,22,3.0,102,360,0,1,0,0
236474,1195,29174,25,3.0,102,360,0,1,0,0
250389,1734,11446,59,3.0,102,264,0,1,0,0
335944,1926,11097,13,2.5,102,264,0,1,0,0
252648,1343,23845,24,2.5,102,384,0,1,0,0
291592,1330,26409,27,3.0,102,360,0,1,0,0
265149,1358,24261,19,3.0,102,0,0,1,0,0
239440,1212,27129,32,2.0,102,384,0,1,0,0
257472,1666,11652,32,2.5,102,484,0,1,0,0
324779,1600,23116,48,3.5,102,484,0,1,0,0
300971,1640,13113,28,3.5,102,264,0,1,0,0
337103,1707,28433,12,3.0,102,360,0,1,0,0
244523,1288,29679,56,3.5,102,360,0,1,0,0
322905,1874,10925,41,3.0,102,360,0,1,0,0
284599,1668,23579,57,2.0,102,0,0,1,0,0
364393,1391,24213,19,3.5,102,360,0,1,0,0
427613,1874,13987,33,2.5,102,264,0,1,0,0
274634,1570,17735,12,2.5,102,360,0,1,0,0
303510,1355,19636,25,3.5,102,264,0,1,0,0
249570,1506,18198,50,3.5,102,264,0,1,0,0
255711,1568,19158,48,2.5,102,360,0,1,0,0
291522,1373,18658,29,2.5,102,360,0,1,0,0
395611,1775,25106,21,2.5,102,0,0,1,0,0
250711,1207,23724,50,2.0,102,384,0,1,0,0
264071,1510,17247,56,2.0,102,360,0,1,0,0
240836,1280,12037,53,3.0,102,0,0,1,0,0
252637,1137,26875,48,2.5,102,384,0,1,0,0
260283,1230,21515,47,2.0,102,384,0,1,0,0
359465,1597,27882,21,2.0,102,484,0,1,0,0
396451,1802,10458,30,3.5,102,484,0,1,0,0
271523,1352,17873,37,3.0,102,264,0,1,0,0
257127,1647,14446,42,3.0,102,264,0,1,0,0
281584,1599,14002,33,3.5,102,360,0,1,0,0
345946,1683,25094,16,3.0,102,484,0,1,0,0
288014,1532,24703,32,3.5,102,484,0,1,0,0
394825,1865,23561,49,3.0,102,484,0,1,0,0
403999,1732,23403,24,3.0,102,384,0,1,0,0
264806,1197,18499,13,2.5,102,484,0,1,0,0
351865,1917,27657,20,3.0,102,360,0,1,0,0
311630,1609,25592,54,3.0,102,360,0,1,0,0
300760,1273,21582,13,3.0,102,384,0,1,0,0
217260,1260,19595,35,3.0,102,360,0,1,0,0
386647,1591,13378,40,3.0,102,484,0,1,0,0
330023,1489,20624,35,3.5,102,0,0,1,0,0
314509,1532,21809,49,2.5,102,264,0,1,0,0
282449,1386,21471,16,3.5,102,360,0,1,0,0
327805,1899,20309,60,3.0,102,384,0,1,0,0
350812,1811,12922,11,2.0,102,484,0,1,0,0
290663,1788,23698,28,2.0,102,360,0,1,0,0
238278,1528,16976,12,2.5,102,264,0,1,0,0
259524,1290,27741,49,2.0,102,484,0,1,0,0
314187,1736,12231,57,3.5,102,0,0,1,0,0
229975,1152,28319,10,2.0,102,0,0,1,0,0
352190,1549,26711,49,2.5,102,384,0,1,0,0
272370,1297,28240,48,3.0,102,360,0,1,0,0
261221,1459,29650,55,2.5,102,360,0,1,0,0
350117,1664,16411,54,2.0,102,384,0,1,0,0
328274,1920,16015,39,3.0,102,264,0,1,0,0
299546,1531,25271,39,3.5,102,360,0,1,0,0
246453,1406,12442,56,3.5,102,484,0,1,0,0
222749,1222,17862,60,3.0,102,484,0,1,0,0
268992,1301,22064,12,2.5,102,360,0,1,0,0
439888,1942,21831,21,3.0,102,384,0,1,0,0
383880,1812,12717,57,3.5,102,360,0,1,0,0
211912,1156,20455,19,3.0,102,384,0,1,0,0
336973,1529,18247,48,2.0,102,484,0,1,0,0
303387,1495,17423,40,2.5,102,384,0,1,0,0
283798,1580,17131,46,3.0,102,360,0,1,0,0
230147,1159,28659,25,2.5,102,360,0,1,0,0
372228,1820,14317,45,2.5,102,484,0,1,0,0
367767,1661,26630,25,2.0,102,384,0,1,0,0
296800,1649,15504,39,2.0,102,360,0,1,0,0
264518,1200,22113,48,2.0,102,264,0,1,0,0
243318,1112,20206,54,2.5,102,0,0,1,0,0
298649,1312,13099,12,3.0,102,264,0,1,0,0
310687,1795,14596,17,3.0,102,484,0,1,0,0
298708,1151,29709,33,3.0,102,484,0,1,0,0
333897,1779,17420,26,2.5,102,360,0,1,0,0
244634,1229,22338,41,3.0,102,484,0,1,0,0
269067,1793,13514,40,3.0,102,360,0,1,0,0
335887,1642,19612,29,3.5,102,360,0,1,0,0
318092,1596,22365,34,2.0,102,484,0,1,0,0
329490,1597,17176,22,2.5,102,0,0,1,0,0
389814,1703,28010,23,2.0,102,484,0,1,0,0
358715,1862,15671,44,3.5,102,360,0,1,0,0
263473,1247,15141,42,3.5,102,360,0,1,0,0
316753,1457,13535,21,3.5,102,264,0,1,0,0
199508,1466,15114,44,3.5,102,360,0,1,0,0
325691,1928,24516,58,3.5,102,0,0,1,0,0
225873,1218,24482,46,2.0,102,484,0,1,0,0
288904,1253,17780,16,3.0,102,360,0,1,0,0
335828,1793,29325,55,2.0,102,384,0,1,0,0
325753,1577,10724,24,2.5,102,360,0,1,0,0
293316,1257,29760,30,3.5,102,384,0,1,0,0
287733,1472,10574,46,3.0,102,384,0,1,0,0
355981,1489,28361,11,2.5,102,264,0,1,0,0
244674,1319,12356,49,3.0,102,360,0,1,0,0
240578,1134,10480,13,2.0,102,484,0,1,0,0
343327,1603,15577,18,2.5,102,484,0,1,0,0
277297,1388,23936,46,2.0,102,264,0,1,0,0
319284,1677,27714,48,3.0,102,0,0,1,0,0
318460,1717,15342,21,2.5,102,264,0,1,0,0
304299,1615,20800,59,2.5,102,360,0,1,0,0
364435,1798,20595,21,2.5,102,484,0,1,0,0
361810,1865,26880,43,2.5,102,0,0,1,0,0
271517,1319,20460,30,2.5,102,360,0,1,0,0
295665,1336,19318,31,2.0,102,264,0,1,0,0
231935,1192,23142,29,3.5,102,384,0,1,0,0
261398,1329,22265,15,3.0,102,264,0,1,0,0
414159,1776,12220,15,2.0,102,264,0,1,0,0
370468,1889,24105,56,2.5,102,264,0,1,0,0
309075,1523,28687,20,2.0,102,0,0,1,0,0
308975,1644,29234,10,2.5,102,0,0,1,0,0
430889,1873,22827,35,3.5,102,384,0,1,0,0
203768,1221,27893,49,2.5,102,0,0,1,0,0
289881,1341,21808,51,3.5,102,384,0,1,0,0
384540,1809,13560,30,3.0,102,384,0,1,0,0
253648,1227,19920,27,3.5,102,360,0,1,0,0
385451,1679,22014,50,3.5,102,484,0,1,0,0
270242,1290,10569,16,3.5,102,484,0,1,0,0
279278,1250,17379,17,2.5,102,0,0,1,0,0
247362,1105,13820,44,2.0,102,384,0,1,0,0
261903,1229,24711,35,3.0,102,484,0,1,0,0
270765,1242,25858,12,2.0,102,0,0,1,0,0
374641,1786,22095,52,3.0,102,0,0,1,0,0
218341,1178,18286,56,3.0,102,484,0,1,0,0
334017,1817,20161,26,3.0,102,360,0,1,0,0
264422,1864,11529,57,3.5,102,484,0,1,0,0
240381,1166,19868,16,2.0,102,264,0,1,0,0
281369,1491,17524,23,3.5,102,384,0,1,0,0
336316,1803,26824,42,3.0,102,0,0,1,0,0
349992,1408,15213,29,2.0,102,484,0,1,0,0
301314,1349,23131,59,3.0,102,264,0,1,0,0
213391,1232,14571,10,2.0,102,384,0,1,0,0
246645,1238,17156,44,2.5,102,484,0,1,0,0
375735,1931,12187,33,3.0,102,384,0,1,0,0
424628,1793,18455,32,3.5,102,484,0,1,0,0
216533,1138,13069,31,2.5,102,384,0,1,0,0
357992,1874,25388,30,2.5,102,264,0,1,0,0
302245,1534,17895,31,3.0,102,360,0,1,0,0
245451,1442,21527,22,2.5,102,264,0,1,0,0
223717,1289,14732,50,2.0,102,360,0,1,0,0
217250,1255,27297,57,3.0,102,484,0,1,0,0
288078,1523,23901,48,2.5,102,0,0,1,0,0
221596,1171,17003,14,3.0,102,360,0,1,0,0
414862,1858,13692,12,3.0,102,360,0,1,0,0
432575,1818,23700,31,2.5,102,484,0,1,0,0
270628,1388,12580,22,3.0,102,384,0,1,0,0
327037,1868,21939,46,2.0,102,384,0,1,0,0
356197,1919,22347,17,2.5,102,0,0,1,0,0
260440,1271,26076,46,3.0,102,360,0,1,0,0
457899,1889,15514,23,2.5,102,484,0,1,0,0
204968,1227,15398,51,3.0,102,360,0,1,0,0
324647,1455,23367,37,3.0,102,0,0,1,0,0
302230,1416,25272,53,2.5,102,384,0,1,0,0
329491,1834,13223,31,3.5,102,384,0,1,0,0
287919,1304,12853,34,3.0,102,384,0,1,0,0
179115,1165,23333,43,3.5,102,264,0,1,0,0
201490,1112,12142,19,3.0,102,384,0,1,0,0
350122,1682,17582,25,3.5,102,360,0,1,0,0
387522,1852,25491,18,3.0,102,360,0,1,0,0
234185,1318,13965,18,2.0,102,360,0,1,0,0
367826,1356,22535,23,3.0,102,360,0,1,0,0
354175,1715,15980,48,2.5,102,484,0,1,0,0
275801,1299,11012,48,2.5,102,360,0,1,0,0
294227,1475,14157,60,3.0,102,484,0,1,0,0
403193,1927,18759,35,3.0,102,360,0,1,0,0
325152,1768,19636,52,2.5,102,360,0,1,0,0
318059,1515,22041,49,2.5,102,264,0,1,0,0
369016,1700,19536,14,2.0,102,264,0,1,0,0
316031,1457,19005,18,2.5,102,264,0,1,0,0
353168,1455,16392,14,2.0,102,384,0,1,0,0
276363,1415,23137,18,3.0,102,0,0,1,0,0
238858,1112,29548,14,3.0,102,264,0,1,0,0
315655,1857,11399,47,3.5,102,384,0,1,0,0
370731,1802,12951,23,2.5,102,264,0,1,0,0
280050,1326,27791,49,2.0,102,264,0,1,0,0
308906,1697,21120,52,3.0,102,360,0,1,0,0
269102,1232,15553,59,2.0,102,264,0,1,0,0
248872,1679,27292,58,3.0,102,0,0,1,0,0
283371,1668,21632,34,2.0,102,384,0,1,0,0
267639,1155,27530,13,3.0,102,384,0,1,0,0
445565,1946,26452,32,3.5,102,384,0,1,0,0
269480,1552,11026,10,2.0,102,264,0,1,0,0
273429,1384,11388,36,3.0,102,384,0,1,0,0
211013,1162,22732,47,2.5,102,0,0,1,0,0
365506,1940,27924,59,2.0,102,0,0,1,0,0
246692,1273,19363,42,2.0,102,360,0,1,0,0
386411,1683,25344,39,3.0,102,360,0,1,0,0
282552,1613,12995,15,3.0,102,484,0,1,0,0
308222,1741,10817,20,3.5,102,0,0,1,0,0
364920,1849,28386,19,2.5,102,264,0,1,0,0
369483,1627,23596,30,2.0,102,484,0,1,0,0
236420,1240,29084,49,3.5,102,360,0,1,0,0
425640,1916,23560,23,3.0,102,264,0,1,0,0
409614,1773,16701,47,3.0,102,384,0,1,0,0
306062,1626,28088,35,2.5,102,360,0,1,0,0
291735,1392,28264,24,2.5,102,360,0,1,0,0
324721,1736,20140,50,3.5,102,360,0,1,0,0
267387,1176,29066,18,3.5,102,360,0,1,0,0
365835,1734,12434,19,3.0,102,0,0,1,0,0
259787,1195,16613,50,3.0,102,360,0,1,0,0
341613,1529,20404,14,3.0,102,360,0,1,0,0
260478,1206,18122,33,2.5,102,360,0,1,0,0
224442,1439,26687,60,3.5,102,384,0,1,0,0
338533,1869,26542,11,2.0,102,360,0,1,0,0
437089,1766,28330,17,2.5,102,0,0,1,0,0
268013,1175,27240,13,3.5,102,264,0,1,0,0
366025,1915,15211,59,3.5,102,360,0,1,0,0
346918,1648,13179,23,2.5,102,360,0,1,0,0
309500,1400,12491,27,3.0,102,264,0,1,0,0
207554,1345,15981,57,3.0,102,264,0,1,0,0
220116,1263,27657,52,2.5,102,264,0,1,0,0
259767,1337,19927,49,3.5,102,360,0,1,0,0
198486,1283,29053,46,2.5,102,0,0,1,0,0
236975,1213,13195,40,2.5,102,0,0,1,0,0
326987,1446,19881,20,2.5,102,360,0,1,0,0
201435,1114,23046,30,3.0,102,360,0,1,0,0
252257,1108,19138,28,2.5,102,384,0,1,0,0
316260,1240,28441,49,3.5,102,384,0,1,0,0
239146,1480,18317,59,2.5,102,484,0,1,0,0
196238,1218,23583,57,3.0,102,360,0,1,0,0
383387,1835,22011,58,3.0,102,360,0,1,0,0
326108,1552,18147,58,3.0,102,484,0,1,0,0
247226,1505,13228,45,3.0,102,360,0,1,0,0
284391,1417,27159,30,3.5,102,484,0,1,0,0
240336,1165,28863,50,3.0,102,484,0,1,0,0
271872,1562,18797,51,3.0,102,484,0,1,0,0
256958,1186,20765,42,2.5,102,360,0,1,0,0
201967,1126,14026,33,3.0,102,384,0,1,0,0
312640,1364,18293,19,3.0,102,360,0,1,0,0
342311,1840,10352,39,3.0,102,384,0,1,0,0
232157,1147,12351,13,3.0,102,484,0,1,0,0
364918,1938,18447,57,2.5,102,264,0,1,0,0
269906,1316,25225,21,3.0,102,360,0,1,0,0
295571,1752,16404,51,3.0,102,384,0,1,0,0
297115,1702,10576,42,2.5,102,360,0,1,0,0
251196,1374,11348,24,3.0,102,484,0,1,0,0
284222,1224,16904,10,2.0,102,360,0,1,0,0
293844,1813,23604,49,2.0,102,0,0,1,0,0
269576,1620,15903,55,2.5,102,484,0,1,0,0
391280,1517,13240,32,3.0,102,360,0,1,0,0
257185,1505,28137,44,2.0,102,264,0,1,0,0
283455,1503,14787,56,2.5,102,484,0,1,0,0
218103,1283,29437,57,2.0,102,264,0,1,0,0
305370,1448,28608,16,3.0,102,264,0,1,0,0
351601,1473,20127,37,3.5,102,264,0,1,0,0
314853,1724,11159,50,2.5,102,484,0,1,0,0
273481,1262,18497,14,3.0,102,484,0,1,0,0
264276,1602,25634,46,3.0,102,360,0,1,0,0
240096,1275,11605,55,2.5,102,360,0,1,0,0
219664,1465,20213,55,3.0,102,0,0,1,0,0
306438,1372,20136,14,2.0,102,264,0,1,0,0
274944,1187,24204,19,2.0,102,384,0,1,0,0
489313,1910,28224,33,3.0,102,360,0,1,0,0
259210,1472,11751,56,2.5,102,484,0,1,0,0
198914,1178,15254,58,2.5,102,0,0,1,0,0
276167,1381,11791,41,3.0,102,264,0,1,0,0
292526,1847,13059,37,2.5,102,0,0,1,0,0
299405,1737,22317,15,3.0,102,384,0,1,0,0
313557,1544,28599,39,3.0,102,0,0,1,0,0
196937,1247,10324,59,2.5,102,264,0,1,0,0
235341,1643,21824,60,3.5,102,0,0,1,0,0
401576,1822,24085,46,3.0,102,360,0,1,0,0
323063,1615,20576,36,3.0,102,264,0,1,0,0
341410,1839,18723,45,2.0,102,384,0,1,0,0
319125,1333,27502,37,2.5,102,264,0,1,0,0
307879,1361,11076,41,3.0,102,360,0,1,0,0
314289,1725,11603,16,2.5,102,264,0,1,0,0
276579,1579,14583,11,2.0,102,360,0,1,0,0
205336,1267,19901,39,3.5,102,384,0,1,0,0
319963,1513,24872,23,3.0,102,360,0,1,0,0
234659,1279,10477,52,3.0,102,360,0,1,0,0
329876,1852,28614,11,2.0,102,384,0,1,0,0
293348,1485,19512,33,3.0,102,264,0,1,0,0
308404,1585,21727,39,3.5,102,0,0,1,0,0
291355,1362,28320,35,2.5,102,0,0,1,0,0
320104,1594,16242,49,3.0,102,264,0,1,0,0
247710,1238,19710,38,3.0,102,360,0,1,0,0
235379,1476,15441,25,2.0,102,264,0,1,0,0
357752,1876,24287,29,3.5,102,360,0,1,0,0
323992,1468,26027,22,3.5,102,264,0,1,0,0
218600,1299,19212,44,2.5,102,0,0,1,0,0
262166,1460,25996,33,2.0,102,384,0,1,0,0
493969,1861,24977,28,2.0,102,484,0,1,0,0
257297,1492,17260,19,2.5,102,384,0,1,0,0
354319,1711,19617,40,3.0,102,264,0,1,0,0
285468,1372,22470,32,2.0,102,384,0,1,0,0
256236,1356,15677,13,2.5,102,384,0,1,0,0
355714,1521,11291,27,3.5,102,360,0,1,0,0
261713,1375,19158,44,2.5,102,484,0,1,0,0
284122,1478,17040,45,2.5,102,0,0,1,0,0
340372,1485,23800,14,2.0,102,0,0,1,0,0
265377,1153,27611,55,3.0,102,264,0,1,0,0
343757,1660,10638,51,2.5,102,360,0,1,0,0
366767,1835,13314,52,3.5,102,360,0,1,0,0
289029,1261,21854,14,2.5,102,264,0,1,0,0
257513,1255,29832,59,3.5,102,384,0,1,0,0
353111,1794,23758,34,2.5,102,264,0,1,0,0
312676,1771,21460,43,2.5,102,360,0,1,0,0
384854,1740,19563,26,3.5,102,484,0,1,0,0
306580,1166,29631,16,2.5,102,264,0,1,0,0
291287,1688,22293,21,2.0,102,384,0,1,0,0
344001,1457,29849,26,3.5,102,484,0,1,0,0
373717,1837,25550,31,2.0,102,484,0,1,0,0
292272,1708,15818,20,3.0,102,264,0,1,0,0
282289,1367,11956,10,3.0,102,484,0,1,0,0
298752,1817,16209,56,2.0,102,0,0,1,0,0
286305,1667,12531,22,2.0,102,360,0,1,0,0
344018,1628,22038,14,3.0,102,360,0,1,0,0
392008,1806,28129,45,3.5,102,0,0,1,0,0
301881,1371,14183,44,2.0,102,484,0,1,0,0
408926,1801,16015,47,3.0,102,384,0,1,0,0
481886,1705,17039,32,2.5,102,484,0,1,0,0
398344,1797,23926,18,3.0,102,360,0,1,0,0
230379,1128,21800,57,3.5,102,484,0,1,0,0
341097,1767,12329,28,2.5,102,0,0,1,0,0
243387,1844,20082,50,3.5,102,484,0,1,0,0
326388,1673,10300,28,3.0,102,360,0,1,0,0
362549,1929,25109,29,2.0,102,264,0,1,0,0
